date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:15:48	17673/17673	---M--	200	added ('OK')	text/css	etag:%2237a3f5e-4509-5f4cb914cface%22	https://ignitedmindsit.com/wp-content/uploads/elementor/css/post-69.css?ver=1676530036	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/elementor/css/post-69c5fb.css	(from https://ignitedmindsit.com/courses/)
15:15:48	46064/46064	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:45:49%20GMT	https://ignitedmindsit.com/wp-json/wp/v2/pages/69	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/wp/v2/pages/69.json	(from https://ignitedmindsit.com/courses/)
15:15:49	2276/2276	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:45:49%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fcourses%2F	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embed6ad4.json	(from https://ignitedmindsit.com/courses/)
15:15:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2009:45:50%20GMT	https://ignitedmindsit.com/?p=69	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/indexe2dc.html	(from https://ignitedmindsit.com/courses/)
15:15:49	2349/2349	---MC-	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2009:45:50%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fcourses%2F&format=xml	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embed9f95	(from https://ignitedmindsit.com/courses/)
15:15:50	617908/617908	---M--	200	added ('OK')	image/jpeg	etag:%2237a04de-96db4-5c3e279bce100%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/6.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/6.jpg	(from https://ignitedmindsit.com/courses/)
15:15:50	351828/351828	---M--	200	added ('OK')	image/png	etag:%2237a062e-55e54-5dd1aa152ce40%22	https://ignitedmindsit.com/wp-content/uploads/2022/04/Your-paragraph-text-1400-%c3%97-400px.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2022/04/Your-paragraph-text-1400-%c3%97-400px.png	(from https://ignitedmindsit.com/courses/)
15:15:51	606741/606741	---M--	200	added ('OK')	image/jpeg	etag:%2237a0593-94215-5c3f4f6773f80%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Right-Placement-is-here-3.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Right-Placement-is-here-3.jpg	(from https://ignitedmindsit.com/courses/)
15:15:52	747534/747534	---M--	200	added ('OK')	image/jpeg	etag:%2237a059d-b680e-5c53611608f80%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Right-Placement-is-here-8.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Right-Placement-is-here-8.jpg	(from https://ignitedmindsit.com/courses/)
15:15:52	675513/675513	---M--	200	added ('OK')	image/jpeg	etag:%2237a04b4-a4eb9-5c3e2797095c0%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/3.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/3.jpg	(from https://ignitedmindsit.com/courses/)
15:15:52	288748/288748	---M--	200	added ('OK')	image/jpeg	etag:%2237a04d4-467ec-5c46acb4dbc00%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/6-1.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/6-1.jpg	(from https://ignitedmindsit.com/courses/)
15:15:53	256210/256210	---M--	200	added ('OK')	image/jpeg	etag:%2237a04c1-3e8d2-5c46acb10b300%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/4.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/4.jpg	(from https://ignitedmindsit.com/courses/)
15:15:53	378522/378522	---M--	200	added ('OK')	image/jpeg	etag:%2237a04ee-5c69a-5c53616718ec0%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Copy-of-Right-Placement-is-here-2.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Copy-of-Right-Placement-is-here-2.jpg	(from https://ignitedmindsit.com/courses/)
15:15:53	133468/133468	---M--	200	added ('OK')	image/png	etag:%2237a0629-2095c-5dd1aa1bd9e00%22	https://ignitedmindsit.com/wp-content/uploads/2022/04/Your-paragraph-text-1.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2022/04/Your-paragraph-text-1.png	(from https://ignitedmindsit.com/courses/)
15:15:53	322607/322607	---M--	200	added ('OK')	image/jpeg	etag:%2237a04a9-4ec2f-5c46acaf22e80%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/3-2.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/3-2.jpg	(from https://ignitedmindsit.com/courses/)
15:15:53	128661/128661	---M--	200	added ('OK')	image/jpeg	etag:%2237a0413-1f695-5c357beba3a40%22	https://ignitedmindsit.com/wp-content/uploads/2021/05/Untitled-design-16-768x768.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/05/Untitled-design-16-768x768.jpg	(from https://ignitedmindsit.com/courses/)
15:15:54	16682/16682	---M--	200	added ('OK')	text/css	etag:%2237a069b-412a-5f4c20b81bf52%22	https://ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/5472ab05e.min.css?ver=1715420724	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/5472ab05e.min6f8d.css	(from https://ignitedmindsit.com/oracle/)
15:15:54	32844/32844	---M--	200	added ('OK')	text/css	etag:%2237a06a0-804c-5f4b9c6989e2b%22	https://ignitedmindsit.com/wp-content/uploads/elementor/css/post-81.css?ver=1676453621	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/elementor/css/post-81b626.css	(from https://ignitedmindsit.com/oracle/)
15:15:54	53434/53434	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:45:55%20GMT	https://ignitedmindsit.com/wp-json/wp/v2/pages/81	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/wp/v2/pages/81.json	(from https://ignitedmindsit.com/oracle/)
15:15:54	2271/2271	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:45:55%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Foracle%2F	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embed553a.json	(from https://ignitedmindsit.com/oracle/)
15:15:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2009:45:55%20GMT	https://ignitedmindsit.com/?p=81	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/index44d0.html	(from https://ignitedmindsit.com/oracle/)
15:15:55	2344/2344	---MC-	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2009:45:55%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Foracle%2F&format=xml	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embed4327	(from https://ignitedmindsit.com/oracle/)
15:15:55	559179/559179	---M--	200	added ('OK')	image/jpeg	etag:%2237a0598-8884b-5c4995cc4e040%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Right-Placement-is-here-4.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Right-Placement-is-here-4.jpg	(from https://ignitedmindsit.com/oracle/)
15:15:55	38258/38258	---M--	200	added ('OK')	image/jpeg	etag:%2237a0622-9572-5c60cf8c328c0%22	https://ignitedmindsit.com/wp-content/uploads/2021/07/2581932.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/07/2581932.jpg	(from https://ignitedmindsit.com/oracle/)
15:15:55	117332/117332	---M--	200	added ('OK')	image/png	etag:%2237a05d1-1ca54-5c499a469f0c0%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Untitled-design-11-1024x1024.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Untitled-design-11-1024x1024.png	(from https://ignitedmindsit.com/oracle/)
15:15:56	40453/40453	---M--	200	added ('OK')	image/png	etag:%2237a04a3-9e05-5c4a3b00e6500%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/2672334.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/2672334.png	(from https://ignitedmindsit.com/oracle/)
15:15:56	260423/260423	---M--	200	added ('OK')	image/jpeg	etag:%2237a0491-3f947-5c4a940d87d00%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/1.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/1.jpg	(from https://ignitedmindsit.com/oracle/)
15:15:56	150476/150476	---M--	200	added ('OK')	image/jpeg	etag:%2237a049b-24bcc-5c4a9410643c0%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/2-1.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/2-1.jpg	(from https://ignitedmindsit.com/oracle/)
15:15:57	217717/217717	---M--	200	added ('OK')	image/jpeg	etag:%2237a04af-35275-5c4a94124c840%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/3-3.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/3-3.jpg	(from https://ignitedmindsit.com/oracle/)
15:15:57	194666/194666	---M--	200	added ('OK')	image/jpeg	etag:%2237a04ba-2f86a-5c4a941434cc0%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/4-1.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/4-1.jpg	(from https://ignitedmindsit.com/oracle/)
15:15:57	170457/170457	---M--	200	added ('OK')	image/jpeg	etag:%2237a04ca-299d9-5c4a94161d140%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/5-2.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/5-2.jpg	(from https://ignitedmindsit.com/oracle/)
15:15:57	160767/160767	---M--	200	added ('OK')	image/png	etag:%2237a05cf-273ff-5c4e554dedd80%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/SQL-dd.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/SQL-dd.png	(from https://ignitedmindsit.com/oracle/)
15:15:57	181266/181266	---M--	200	added ('OK')	image/jpeg	etag:%2237a04f6-2c412-5c3f472cc9540%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Daily-1hr-Class.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Daily-1hr-Class.jpg	(from https://ignitedmindsit.com/oracle/)
15:15:58	59344/59344	---M--	200	added ('OK')	text/css	etag:%223781dec-e7d0-5d5ae550574c0%22	https://ignitedmindsit.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=5.0.1	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min972f.css	(from https://ignitedmindsit.com/oracle/)
15:15:58	26702/26702	---M--	200	added ('OK')	text/css	etag:%223781dfa-684e-5d5ae550574c0%22	https://ignitedmindsit.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=5.0.1	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min972f.css	(from https://ignitedmindsit.com/oracle/)
15:15:58	8114/8114	---M--	200	added ('OK')	text/javascript	etag:%2237a069c-1fb2-5f4c20b81c33a%22	https://ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/5472ab05e.min.js?ver=1715420724	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/5472ab05e.min6f8d.js	(from https://ignitedmindsit.com/oracle/)
15:15:58	15055/15055	---M--	200	added ('OK')	text/javascript	etag:%223781e05-3acf-5d5ae550574c0%22	https://ignitedmindsit.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=5.0.1	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min972f.js	(from https://ignitedmindsit.com/oracle/)
15:15:59	16682/16682	---M--	200	added ('OK')	text/css	etag:%2237a063f-412a-5f4b41b2a1bdf%22	https://ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/d38c6fa6f.min.css?ver=1715420725	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/d38c6fa6f.minac26.css	(from https://ignitedmindsit.com/python/)
15:15:59	30933/30933	---M--	200	added ('OK')	text/css	etag:%2237a063e-78d5-5f4abc446e753%22	https://ignitedmindsit.com/wp-content/uploads/elementor/css/post-85.css?ver=1676393453	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/elementor/css/post-854157.css	(from https://ignitedmindsit.com/python/)
15:15:59	48744/48744	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:00%20GMT	https://ignitedmindsit.com/wp-json/wp/v2/pages/85	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/wp/v2/pages/85.json	(from https://ignitedmindsit.com/python/)
15:16:00	2298/2298	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:00%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fpython%2F	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embedb272.json	(from https://ignitedmindsit.com/python/)
15:16:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2009:46:00%20GMT	https://ignitedmindsit.com/?p=85	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/index648c.html	(from https://ignitedmindsit.com/python/)
15:16:01	2371/2371	---MC-	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2009:46:01%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fpython%2F&format=xml	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embed0671	(from https://ignitedmindsit.com/python/)
15:16:01	96195/96195	---M--	200	added ('OK')	image/jpeg	etag:%2237a042e-177c3-5c3785a0f5780%22	https://ignitedmindsit.com/wp-content/uploads/2021/05/Untitled-design-23-1024x1024.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/05/Untitled-design-23-1024x1024.jpg	(from https://ignitedmindsit.com/python/)
15:16:01	123698/123698	---M--	200	added ('OK')	image/png	etag:%2237a0532-1e332-5c57d797751c0%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-16.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-16.png	(from https://ignitedmindsit.com/python/)
15:16:01	101090/101090	---M--	200	added ('OK')	image/png	etag:%2237a0503-18ae2-5c5608a936100%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-1-1024x1024.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-1-1024x1024.png	(from https://ignitedmindsit.com/python/)
15:16:01	196452/196452	---M--	200	added ('OK')	image/png	etag:%2237a0537-2ff64-5c57d79498b00%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-17.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-17.png	(from https://ignitedmindsit.com/python/)
15:16:02	211409/211409	---M--	200	added ('OK')	image/png	etag:%2237a053c-339d1-5c57d792b0680%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-18.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-18.png	(from https://ignitedmindsit.com/python/)
15:16:02	94726/94726	---M--	200	added ('OK')	image/png	etag:%2237a0541-17206-5c57d78fd3fc0%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-19.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-19.png	(from https://ignitedmindsit.com/python/)
15:16:02	358519/358519	---M--	200	added ('OK')	image/png	etag:%2237a054b-57877-5c57d78cf7900%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-20.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-20.png	(from https://ignitedmindsit.com/python/)
15:16:02	148589/148589	---M--	200	added ('OK')	image/png	etag:%2237a0550-2446d-5c57d78a1b240%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-21.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-21.png	(from https://ignitedmindsit.com/python/)
15:16:02	8114/8114	---M--	200	added ('OK')	text/javascript	etag:%2237a0640-1fb2-5f4b41b2a23af%22	https://ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/d38c6fa6f.min.js?ver=1715420725	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/d38c6fa6f.minac26.js	(from https://ignitedmindsit.com/python/)
15:16:03	16682/16682	---M--	200	added ('OK')	text/css	etag:%2237a3f63-412a-5f4e553185355%22	https://ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/827c5d479.min.css?ver=1715420725	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/827c5d479.minac26.css	(from https://ignitedmindsit.com/awsdeops/)
15:16:03	30564/30564	---M--	200	added ('OK')	text/css	etag:%2237a0691-7764-5f4b9c788acc9%22	https://ignitedmindsit.com/wp-content/uploads/elementor/css/post-79.css?ver=1676453637	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/elementor/css/post-7905e7.css	(from https://ignitedmindsit.com/awsdeops/)
15:16:03	48302/48302	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:04%20GMT	https://ignitedmindsit.com/wp-json/wp/v2/pages/79	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/wp/v2/pages/79.json	(from https://ignitedmindsit.com/awsdeops/)
15:16:04	2287/2287	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:04%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fawsdeops%2F	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embed4039.json	(from https://ignitedmindsit.com/awsdeops/)
15:16:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2009:46:04%20GMT	https://ignitedmindsit.com/?p=79	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/index6ffe.html	(from https://ignitedmindsit.com/awsdeops/)
15:16:04	2360/2360	---MC-	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2009:46:05%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Fawsdeops%2F&format=xml	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embed9533	(from https://ignitedmindsit.com/awsdeops/)
15:16:04	97023/97023	---M--	200	added ('OK')	image/jpeg	etag:%2237a042c-17aff-5c3784180b880%22	https://ignitedmindsit.com/wp-content/uploads/2021/05/Untitled-design-22-768x768.jpg	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/05/Untitled-design-22-768x768.jpg	(from https://ignitedmindsit.com/awsdeops/)
15:16:05	291435/291435	---M--	200	added ('OK')	image/png	etag:%2237a0552-4726b-5c560c4552540%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-3-1024x1024.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-3-1024x1024.png	(from https://ignitedmindsit.com/awsdeops/)
15:16:05	109832/109832	---M--	200	added ('OK')	image/png	etag:%2237a0566-1ad08-5c57cfb94c1c0%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-4.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-4.png	(from https://ignitedmindsit.com/awsdeops/)
15:16:05	89587/89587	---M--	200	added ('OK')	image/png	etag:%2237a056b-15df3-5c57cfb763d40%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-5.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-5.png	(from https://ignitedmindsit.com/awsdeops/)
15:16:06	287521/287521	---M--	200	added ('OK')	image/png	etag:%2237a0575-46321-5c57cfb29f200%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-7.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-7.png	(from https://ignitedmindsit.com/awsdeops/)
15:16:06	139743/139743	---M--	200	added ('OK')	image/png	etag:%2237a0570-221df-5c57cfb487680%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-6.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-6.png	(from https://ignitedmindsit.com/awsdeops/)
15:16:06	213310/213310	---M--	200	added ('OK')	image/png	etag:%2237a0581-3413e-5c57cface6480%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-9.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-9.png	(from https://ignitedmindsit.com/awsdeops/)
15:16:06	86818/86818	---M--	200	added ('OK')	image/png	etag:%2237a0510-15322-5c57d0f5eacc0%22	https://ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-10.png	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/2021/06/Milestones-Achieved-10.png	(from https://ignitedmindsit.com/awsdeops/)
15:16:06	8114/8114	---M--	200	added ('OK')	text/javascript	etag:%2237a3f64-1fb2-5f4e5531899a6%22	https://ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/827c5d479.min.js?ver=1715420725	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/827c5d479.minac26.js	(from https://ignitedmindsit.com/awsdeops/)
15:16:06	16682/16682	---M--	200	added ('OK')	text/css	etag:%2237a3f60-412a-5f4d1e39cfa51%22	https://ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/ad3cbd282.min.css?ver=1715420726	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/essential-addons-elementor/ad3cbd282.min8efc.css	(from https://ignitedmindsit.com/reactjs/)
15:16:06	31414/31414	---M--	200	added ('OK')	text/css	etag:%2237a3f5d-7ab6-5f4b75a582ea8%22	https://ignitedmindsit.com/wp-content/uploads/elementor/css/post-83.css?ver=1676443215	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-content/uploads/elementor/css/post-83b5d8.css	(from https://ignitedmindsit.com/reactjs/)
15:16:07	48547/48547	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:07%20GMT	https://ignitedmindsit.com/wp-json/wp/v2/pages/83	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/wp/v2/pages/83.json	(from https://ignitedmindsit.com/reactjs/)
15:16:07	2300/2300	---MC-	200	added ('OK')	application/json	date:Sat,%2011%20May%202024%2009:46:08%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Freactjs%2F	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embedfbde.json	(from https://ignitedmindsit.com/reactjs/)
15:16:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2009:46:08%20GMT	https://ignitedmindsit.com/?p=83	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/index55e4.html	(from https://ignitedmindsit.com/reactjs/)
15:16:08	2373/2373	---MC-	200	added ('OK')	text/xml	date:Sat,%2011%20May%202024%2009:46:08%20GMT	https://ignitedmindsit.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fignitedmindsit.com%2Freactjs%2F&format=xml	E:/INTERNSHIP/PARCTICE/dFGW/ignitedmindsit/ignitedmindsit.com/wp-json/oembed/1.0/embedf3ec	(from https://ignitedmindsit.com/reactjs/)
